"id","accession","synonyms","category","disease","origin","geo","encode","omics"
"UCF0273","CVCL_B4TQ","","Finite cell line","","","GSM606689",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0274","CVCL_B4TR","","Finite cell line","","","GSM606826",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0275","CVCL_B4UC","","Finite cell line","","","GSM606803",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0276","CVCL_B4TS","","Finite cell line","","CVCL_B4Z7 ! UCB0276|CVCL_B4Z8 ! UCT0276","GSM431740|GSM606804",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0277","CVCL_B4TT","","Finite cell line","","CVCL_B4Z9 ! UCB0277|CVCL_B4ZA ! UCT0277","GSM431741|GSM606654",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0278","CVCL_B4TU","","Finite cell line","","","GSM606781",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0279","CVCL_B4TV","","Finite cell line","","","GSM606731",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0282","CVCL_B4TW","","Finite cell line","","CVCL_B4ZB ! UCB0282|CVCL_B4ZC ! UCT0282","GSM431742|GSM606782",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0283","CVCL_B4TX","","Finite cell line","","","GSM606783",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0284","CVCL_B4TY","","Finite cell line","","CVCL_B4ZD ! UCB0284|CVCL_B4ZE ! UCT0284","GSM431743|GSM606805",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0285","CVCL_B4UB","","Finite cell line","","CVCL_B4ZF ! UCB0285|CVCL_B4ZG ! UCT0285","GSM431744|GSM606798",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0288","CVCL_B4TZ","","Finite cell line","","","GSM606690",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0289","CVCL_B4U0","","Finite cell line","","","GSM606691",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0290","CVCL_B4U1","","Finite cell line","","","GSM606692",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0292","CVCL_B4U2","","Finite cell line","","","GSM606685",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0293","CVCL_B4U3","","Finite cell line","","","GSM606772",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0294","CVCL_B4U4","","Finite cell line","","","GSM606806",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0295","CVCL_B4U5","","Finite cell line","","CVCL_B4ZH ! UCB0295|CVCL_B4ZI ! UCT0295","GSM431745|GSM606693",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0298","CVCL_B4U6","","Finite cell line","","","GSM606694",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0300","CVCL_B4U7","","Finite cell line","","","GSM606695",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0303","CVCL_B4U8","","Finite cell line","","","GSM606686",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0304","CVCL_B4U9","","Finite cell line","","CVCL_B4ZJ ! UCB0304|CVCL_B4ZK ! UCT0304","GSM431746|GSM606696",NA,"Transcriptome analysis by microarray|SNP array analysis|MicroRNAs array analysis"
"UCF0305","CVCL_B4UA","","Finite cell line","","","GSM606697",NA,"SNP array analysis|MicroRNAs array analysis"
"UCF0313","CVCL_B4ZM","","Finite cell line","","CVCL_B4ZL ! UCB0313|CVCL_B4ZN ! UCT0313","GSM431747",NA,"Transcriptome analysis by microarray"
"UCF1014","CVCL_B4L4","","Finite cell line","","CVCL_B4L5 ! UCB1014","GSE123028",NA,"Genome sequenced|Transcriptome analysis by single cell RNAseq"
"UCT0018","CVCL_B4UM","","Finite cell line","","CVCL_B4UL ! UCB0018|CVCL_B4PC ! UCF0018","GSM431834",NA,"Transcriptome analysis by microarray"
"UCT0019","CVCL_B4UP","","Finite cell line","","CVCL_B4UN ! UCB0019|CVCL_B4PD ! UCF0019","GSM431835",NA,"Transcriptome analysis by microarray"
"UCT0024","CVCL_B4UR","","Finite cell line","","CVCL_B4UQ ! UCB0024|CVCL_B4PG ! UCF0024","GSM431836",NA,"Transcriptome analysis by microarray"
"UCT0025","CVCL_B4UT","","Finite cell line","","CVCL_B4US ! UCB0025|CVCL_B4PH ! UCF0025","GSM431837",NA,"Transcriptome analysis by microarray"
"UCT0034","CVCL_B4UV","","Finite cell line","","CVCL_B4UU ! UCB0034|CVCL_B4PM ! UCF0034","GSM431838",NA,"Transcriptome analysis by microarray"
"UCT0041","CVCL_B4UY","","Finite cell line","","CVCL_B4UW ! UCB0041|CVCL_B4UX ! UCF0041","GSM431839",NA,"Transcriptome analysis by microarray"
"UCT0042","CVCL_B4V0","","Finite cell line","","CVCL_B4UZ ! UCB0042|CVCL_B4PQ ! UCF0042","GSM431840",NA,"Transcriptome analysis by microarray"
"UCT0045","CVCL_B4V3","","Finite cell line","","CVCL_B4V1 ! UCB0045|CVCL_B4V2 ! UCF0045","GSM431841",NA,"Transcriptome analysis by microarray"
"UCT0048","CVCL_B4V5","","Finite cell line","","CVCL_B4V4 ! UCB0048|CVCL_B4PT ! UCF0048","GSM431842",NA,"Transcriptome analysis by microarray"
"UCT0049","CVCL_B4V7","","Finite cell line","","CVCL_B4V6 ! UCB0049|CVCL_B4PU ! UCF0049","GSM431843",NA,"Transcriptome analysis by microarray"
"UCT0050","CVCL_B4VA","","Finite cell line","","CVCL_B4V8 ! UCB0050|CVCL_B4V9 ! UCF0050","GSM431844",NA,"Transcriptome analysis by microarray"
"UCT0051","CVCL_B4VC","","Finite cell line","","CVCL_B4VB ! UCB0051|CVCL_B4PV ! UCF0051","GSM431845",NA,"Transcriptome analysis by microarray"
"UCT0055","CVCL_B4VF","","Finite cell line","","CVCL_B4VD ! UCB0055|CVCL_B4VE ! UCF0055","GSM431846",NA,"Transcriptome analysis by microarray"
"UCT0060","CVCL_B4VH","","Finite cell line","","CVCL_B4VG ! UCB0060|CVCL_B4Q0 ! UCF0060","GSM431847",NA,"Transcriptome analysis by microarray"
"UCT0062","CVCL_B4VJ","","Finite cell line","","CVCL_B4VI ! UCB0062|CVCL_B4Q1 ! UCF0062","GSM431848",NA,"Transcriptome analysis by microarray"
"UCT0070","CVCL_B4VL","","Finite cell line","","CVCL_B4VK ! UCB0070|CVCL_B4Q3 ! UCF0070","GSM431849",NA,"Transcriptome analysis by microarray"
"UCT0078","CVCL_B4VN","","Finite cell line","","CVCL_B4VM ! UCB0078|CVCL_B4Q5 ! UCF0078","GSM431850",NA,"Transcriptome analysis by microarray"
"UCT0079","CVCL_B4VQ","","Finite cell line","","CVCL_B4VP ! UCB0079|CVCL_B4Q6 ! UCF0079","GSM431851",NA,"Transcriptome analysis by microarray"
"UCT0081","CVCL_B4VT","","Finite cell line","","CVCL_B4VR ! UCB0081|CVCL_B4VS ! UCF0081","GSM431852",NA,"Transcriptome analysis by microarray"
"UCT0083","CVCL_B4VV","","Finite cell line","","CVCL_B4VU ! UCB0083|CVCL_B4Q8 ! UCF0083","GSM431853",NA,"Transcriptome analysis by microarray"
"UCT0086","CVCL_B4VX","","Finite cell line","","CVCL_B4VW ! UCB0086|CVCL_B4QA ! UCF0086","GSM431854",NA,"Transcriptome analysis by microarray"
"UCT0087","CVCL_B4VZ","","Finite cell line","","CVCL_B4VY ! UCB0087|CVCL_B4QB ! UCF0087","GSM431855",NA,"Transcriptome analysis by microarray"
"UCT0088","CVCL_B4W1","","Finite cell line","","CVCL_B4W0 ! UCB0088|CVCL_B4QC ! UCF0088","GSM431856",NA,"Transcriptome analysis by microarray"
"UCT0093","CVCL_B4W3","","Finite cell line","","CVCL_B4W2 ! UCB0093|CVCL_B4QG ! UCF0093","GSM431857",NA,"Transcriptome analysis by microarray"
"UCT0094","CVCL_B4W6","","Finite cell line","","CVCL_B4W4 ! UCB0094|CVCL_B4W5 ! UCF0094","GSM431858",NA,"Transcriptome analysis by microarray"
"UCT0095","CVCL_B4W8","","Finite cell line","","CVCL_B4W7 ! UCB0095|CVCL_B4QH ! UCF0095","GSM431859",NA,"Transcriptome analysis by microarray"
"UCT0097","CVCL_B4WA","","Finite cell line","","CVCL_B4W9 ! UCB0097|CVCL_B4QI ! UCF0097","GSM431860",NA,"Transcriptome analysis by microarray"
"UCT0100","CVCL_B4WC","","Finite cell line","","CVCL_B4WB ! UCB0100|CVCL_B4QL ! UCF0100","GSM431775",NA,"Transcriptome analysis by microarray"
"UCT0103","CVCL_B4WE","","Finite cell line","","CVCL_B4WD ! UCB0103|CVCL_B4QP ! UCF0103","GSM431862",NA,"Transcriptome analysis by microarray"
"UCT0105","CVCL_B4WG","","Finite cell line","","CVCL_B4WF ! UCB0105|CVCL_B4QQ ! UCF0105","GSM431863",NA,"Transcriptome analysis by microarray"
"UCT0108","CVCL_B4WI","","Finite cell line","","CVCL_B4WH ! UCB0108|CVCL_B4QS ! UCF0108","GSM431864",NA,"Transcriptome analysis by microarray"
"UCT0110","CVCL_B4WK","","Finite cell line","","CVCL_B4WJ ! UCB0110|CVCL_B4QT ! UCF0110","GSM431865",NA,"Transcriptome analysis by microarray"
"UCT0112","CVCL_B4WM","","Finite cell line","","CVCL_B4WL ! UCB0112|CVCL_B4QU ! UCF0112","GSM431866",NA,"Transcriptome analysis by microarray"
"UCT0113","CVCL_B4WP","","Finite cell line","","CVCL_B4WN ! UCB0113|CVCL_B4QV ! UCF0113","GSM431867",NA,"Transcriptome analysis by microarray"
"UCT0114","CVCL_B4WR","","Finite cell line","","CVCL_B4WQ ! UCB0114|CVCL_B4QW ! UCF0114","GSM431868",NA,"Transcriptome analysis by microarray"
"UCT0115","CVCL_B4WT","","Finite cell line","","CVCL_B4WS ! UCB0115|CVCL_B4QX ! UCF0115","GSM431869",NA,"Transcriptome analysis by microarray"
"UCT0116","CVCL_B4WV","","Finite cell line","","CVCL_B4WU ! UCB0116|CVCL_B4QY ! UCF0116","GSM431870",NA,"Transcriptome analysis by microarray"
"UCT0117","CVCL_B4WX","","Finite cell line","","CVCL_B4WW ! UCB0117|CVCL_B4QZ ! UCF0117","GSM431871",NA,"Transcriptome analysis by microarray"
"UCT0119","CVCL_B4WZ","","Finite cell line","","CVCL_B4WY ! UCB0119|CVCL_B4R0 ! UCF0119","GSM431872",NA,"Transcriptome analysis by microarray"
"UCT0121","CVCL_B4X1","","Finite cell line","","CVCL_B4X0 ! UCB0121|CVCL_B4R2 ! UCF0121","GSM431873",NA,"Transcriptome analysis by microarray"
"UCT0122","CVCL_B4X3","","Finite cell line","","CVCL_B4X2 ! UCB0122|CVCL_B4R3 ! UCF0122","GSM431874",NA,"Transcriptome analysis by microarray"
"UCT0124","CVCL_B4X5","","Finite cell line","","CVCL_B4X4 ! UCB0124|CVCL_B4R5 ! UCF0124","GSM431875",NA,"Transcriptome analysis by microarray"
"UCT0125","CVCL_B4X7","","Finite cell line","","CVCL_B4X6 ! UCB0125|CVCL_B4R6 ! UCF0125","GSM431876",NA,"Transcriptome analysis by microarray"
"UCT0128","CVCL_B4X9","","Finite cell line","","CVCL_B4X8 ! UCB0128|CVCL_B4R7 ! UCF0128","GSM431877",NA,"Transcriptome analysis by microarray"
"UCT0130","CVCL_B4XB","","Finite cell line","","CVCL_B4XA ! UCB0130|CVCL_B4R9 ! UCF0130","GSM431878",NA,"Transcriptome analysis by microarray"
"UCT0137","CVCL_B4XD","","Finite cell line","","CVCL_B4XC ! UCB0137|CVCL_B4RE ! UCF0137","GSM431879",NA,"Transcriptome analysis by microarray"
"UCT0139","CVCL_B4XF","","Finite cell line","","CVCL_B4XE ! UCB0139|CVCL_B4RG ! UCF0139","GSM431880",NA,"Transcriptome analysis by microarray"
"UCT0140","CVCL_B4XH","","Finite cell line","","CVCL_B4XG ! UCB0140|CVCL_B4RH ! UCF0140","GSM431881",NA,"Transcriptome analysis by microarray"
"UCT0141","CVCL_B4XJ","","Finite cell line","","CVCL_B4XI ! UCB0141|CVCL_B4RI ! UCF0141","GSM431882",NA,"Transcriptome analysis by microarray"
"UCT0144","CVCL_B4XL","","Finite cell line","","CVCL_B4XK ! UCB0144|CVCL_B4RK ! UCF0144","GSM431883",NA,"Transcriptome analysis by microarray"
"UCT0152","CVCL_B4XN","","Finite cell line","","CVCL_B4XM ! UCB0152|CVCL_B4RP ! UCF0152","GSM431884",NA,"Transcriptome analysis by microarray"
"UCT0155","CVCL_B4XQ","","Finite cell line","","CVCL_B4XP ! UCB0155|CVCL_B4RR ! UCF0155","GSM431885",NA,"Transcriptome analysis by microarray"
"UCT0164","CVCL_B4XS","","Finite cell line","","CVCL_B4XR ! UCB0164|CVCL_B4RU ! UCF0164","GSM431886",NA,"Transcriptome analysis by microarray"
"UCT0167","CVCL_B4XU","","Finite cell line","","CVCL_B4XT ! UCB0167|CVCL_B4RW ! UCF0167","GSM431887",NA,"Transcriptome analysis by microarray"
"UCT0169","CVCL_B4XW","","Finite cell line","","CVCL_B4XV ! UCB0169|CVCL_B4RY ! UCF0169","GSM431888",NA,"Transcriptome analysis by microarray"
"UCT0172","CVCL_B4XZ","","Finite cell line","","CVCL_B4XX ! UCB0172|CVCL_B4XY ! UCF0172","GSM431889",NA,"Transcriptome analysis by microarray"
"UCT0176","CVCL_B4Y1","","Finite cell line","","CVCL_B4Y0 ! UCB0176|CVCL_B4S1 ! UCF0176","GSM431890",NA,"Transcriptome analysis by microarray"
"UCT0177","CVCL_B4Y3","","Finite cell line","","CVCL_B4Y2 ! UCB0177|CVCL_B4S2 ! UCF0177","GSM431891",NA,"Transcriptome analysis by microarray"
"UCT0180","CVCL_B4Y5","","Finite cell line","","CVCL_B4Y4 ! UCB0180|CVCL_B4S3 ! UCF0180","GSM431892",NA,"Transcriptome analysis by microarray"
"UCT0181","CVCL_B4Y7","","Finite cell line","","CVCL_B4Y6 ! UCB0181|CVCL_B4S4 ! UCF0181","GSM431893",NA,"Transcriptome analysis by microarray"
"UCT0183","CVCL_B4Y9","","Finite cell line","","CVCL_B4Y8 ! UCB0183|CVCL_B4S5 ! UCF0183","GSM431894",NA,"Transcriptome analysis by microarray"
"UCT0187","CVCL_B4YB","","Finite cell line","","CVCL_B4YA ! UCB0187|CVCL_B4S7 ! UCF0187","GSM431895",NA,"Transcriptome analysis by microarray"
"UCT0188","CVCL_B4YD","","Finite cell line","","CVCL_B4YC ! UCB0188|CVCL_B4S8 ! UCF0188","GSM431896",NA,"Transcriptome analysis by microarray"
"UCT0217","CVCL_B4YF","","Finite cell line","","CVCL_B4YE ! UCB0217|CVCL_B4SN ! UCF0217","GSM431897",NA,"Transcriptome analysis by microarray"
"UCT0218","CVCL_B4YH","","Finite cell line","","CVCL_B4YG ! UCB0218|CVCL_B4SP ! UCF0218","GSM431898",NA,"Transcriptome analysis by microarray"
"UCT0223","CVCL_B4YJ","","Finite cell line","","CVCL_B4YI ! UCB0223|CVCL_B4SS ! UCF0223","GSM431899",NA,"Transcriptome analysis by microarray"
"UCT0225","CVCL_B4YL","","Finite cell line","","CVCL_B4YK ! UCB0225|CVCL_B4ST ! UCF0225","GSM431900",NA,"Transcriptome analysis by microarray"
"UCT0226","CVCL_B4YN","","Finite cell line","","CVCL_B4YM ! UCB0226|CVCL_B4SU ! UCF0226","GSM431901",NA,"Transcriptome analysis by microarray"
"UCT0227","CVCL_B4YQ","","Finite cell line","","CVCL_B4YP ! UCB0227|CVCL_B4SV ! UCF0227","GSM431902",NA,"Transcriptome analysis by microarray"
"UCT0228","CVCL_B4YS","","Finite cell line","","CVCL_B4YR ! UCB0228|CVCL_B4SW ! UCF0228","GSM431903",NA,"Transcriptome analysis by microarray"
"UCT0234","CVCL_B4YU","","Finite cell line","","CVCL_B4YT ! UCB0234|CVCL_B4SZ ! UCF0234","GSM431904",NA,"Transcriptome analysis by microarray"
"UCT0243","CVCL_B4YW","","Finite cell line","","CVCL_B4YV ! UCB0243|CVCL_B4T4 ! UCF0243","GSM431905",NA,"Transcriptome analysis by microarray"
"UCT0251","CVCL_B4YY","","Finite cell line","","CVCL_B4YX ! UCB0251|CVCL_B4TB ! UCF0251","GSM431906",NA,"Transcriptome analysis by microarray"
"UCT0253","CVCL_B4Z0","","Finite cell line","","CVCL_B4YZ ! UCB0253|CVCL_B4TD ! UCF0253","GSM431907",NA,"Transcriptome analysis by microarray"
"UCT0255","CVCL_B4Z2","","Finite cell line","","CVCL_B4Z1 ! UCB0255|CVCL_B4TF ! UCF0255","GSM431908",NA,"Transcriptome analysis by microarray"
"UCT0270","CVCL_B4Z4","","Finite cell line","","CVCL_B4Z3 ! UCB0270|CVCL_B4TM ! UCF0270","GSM431909",NA,"Transcriptome analysis by microarray"
"UCT0271","CVCL_B4Z6","","Finite cell line","","CVCL_B4Z5 ! UCB0271|CVCL_B4TN ! UCF0271","GSM431910",NA,"Transcriptome analysis by microarray"
"UCT0276","CVCL_B4Z8","","Finite cell line","","CVCL_B4Z7 ! UCB0276|CVCL_B4TS ! UCF0276","GSM431911",NA,"Transcriptome analysis by microarray"
"UCT0277","CVCL_B4ZA","","Finite cell line","","CVCL_B4Z9 ! UCB0277|CVCL_B4TT ! UCF0277","GSM431912",NA,"Transcriptome analysis by microarray"
"UCT0282","CVCL_B4ZC","","Finite cell line","","CVCL_B4ZB ! UCB0282|CVCL_B4TW ! UCF0282","GSM431913",NA,"Transcriptome analysis by microarray"
"UCT0284","CVCL_B4ZE","","Finite cell line","","CVCL_B4ZD ! UCB0284|CVCL_B4TY ! UCF0284","GSM431914",NA,"Transcriptome analysis by microarray"
"UCT0285","CVCL_B4ZG","","Finite cell line","","CVCL_B4ZF ! UCB0285|CVCL_B4UB ! UCF0285","GSM431915",NA,"Transcriptome analysis by microarray"
"UCT0295","CVCL_B4ZI","","Finite cell line","","CVCL_B4ZH ! UCB0295|CVCL_B4U5 ! UCF0295","GSM431916",NA,"Transcriptome analysis by microarray"
"UCT0304","CVCL_B4ZK","","Finite cell line","","CVCL_B4ZJ ! UCB0304|CVCL_B4U9 ! UCF0304","GSM431917",NA,"Transcriptome analysis by microarray"
"UCT0313","CVCL_B4ZN","","Finite cell line","","CVCL_B4ZL ! UCB0313|CVCL_B4ZM ! UCF0313","GSM431918",NA,"Transcriptome analysis by microarray"
"UtE1104","CVCL_D693","UtE, specimen number 1104; Uterus Endometrial 1104","Finite cell line","","","GSM520692|GSM520693|GSM520694|GSM608001|GSM1906543",NA,"Transcriptome analysis by microarray|DNA methylation analysis|Glycosphingolipids analysis"
"WG1084","CVCL_RA62","WG 1084; 1084","Finite cell line","NCIt; C84524; 5' 10' methylenetetrahydrofolate reductase deficiency|ORDO; Orphanet_395; Homocystinuria due to methylene tetrahydrofolate reductase deficiency","","GSM651138|GSM651139|GSM1266935|GSM1267024",NA,"SNP array analysis"
"WG1226","CVCL_RA83","","Finite cell line","NCIt; C142174; Methylmalonic aciduria and homocystinuria, cblC type|ORDO; Orphanet_79282; Methylmalonic acidemia with homocystinuria, type cblC","","GSM651128|GSM651129|GSM1267021|GSM1266932",NA,"SNP array analysis"
"WG1282","CVCL_RA84","","Finite cell line","","","GSM651124|GSM651125|GSM1257689|GSM1266930|GSM1267019|GSM1288449",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG1283","CVCL_RA85","","Finite cell line","","","GSM651126|GSM651127|GSM1257690|GSM1266931|GSM1267020|GSM1288450",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG1309","CVCL_RG09","","Finite cell line","","","GSM1257711|GSM1266927|GSM1267017|GSM1288451",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG1310","CVCL_RG10","","Finite cell line","","","GSM1257712|GSM1266928|GSM1267018|GSM1288452",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG1311","CVCL_RG11","","Finite cell line","","","GSM1266929",NA,"SNP array analysis"
"WG1513","CVCL_RG12","","Finite cell line","","","GSM1257715|GSM1266921|GSM1267013|GSM1288453",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG1514","CVCL_RG13","","Finite cell line","","","GSM1257716|GSM1266922|GSM1267014|GSM1288454",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG1635","CVCL_RG14","","Finite cell line","NCIt; C142174; Methylmalonic aciduria and homocystinuria, cblC type|ORDO; Orphanet_79282; Methylmalonic acidemia with homocystinuria, type cblC","","GSM1266923",NA,"SNP array analysis"
"WG1656","CVCL_RG06","","Finite cell line","NCIt; C142806; Transcobalamin II deficiency|ORDO; Orphanet_859; Transcobalamin deficiency","","GSM651134|GSM651135|GSM1266920|GSM1267012",NA,"SNP array analysis"
"WG1657","CVCL_RG07","","Finite cell line","","","GSM651130|GSM651131|GSM1257687|GSM1266918|GSM1267010|GSM1288455",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG1658","CVCL_RG08","","Finite cell line","","","GSM651132|GSM651133|GSM1257688|GSM1266919|GSM1267011|GSM1288456",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG1720","CVCL_RG15","","Finite cell line","NCIt; C142174; Methylmalonic aciduria and homocystinuria, cblC type|ORDO; Orphanet_79282; Methylmalonic acidemia with homocystinuria, type cblC","","GSM1266917",NA,"SNP array analysis"
"WG1721","CVCL_RG16","","Finite cell line","","","GSM1257717|GSM1266915|GSM1267008|GSM1288457",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG1722","CVCL_RG17","","Finite cell line","","","GSM1257718|GSM1266916|GSM1267009|GSM1288458",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG1926","CVCL_RG18","","Finite cell line","","","GSM1266902",NA,"SNP array analysis"
"WG1976","CVCL_RG19","","Finite cell line","","","GSM1266926",NA,"SNP array analysis"
"WG1977","CVCL_RG20","","Finite cell line","","","GSM1257713|GSM1266925|GSM1267016|GSM1288459",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG1978","CVCL_RG21","","Finite cell line","","","GSM1257714|GSM1266924|GSM1267015|GSM1288460",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG1983","CVCL_RG22","","Finite cell line","","","GSM1257730|GSM1266901|GSM1266998|GSM1288461",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG1984","CVCL_RG23","","Finite cell line","","","GSM1257729|GSM1266900|GSM1266997|GSM1288462",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG2064","CVCL_RG24","","Finite cell line","","","GSM1266899|GSM1266996",NA,"SNP array analysis"
"WG2065","CVCL_RG25","","Finite cell line","","","GSM1266898|GSM1266995|GSM1288463",NA,"Transcriptome analysis by microarray|SNP array analysis"
"WG2066","CVCL_RG26","","Finite cell line","","","GSM1266897|GSM1266994|GSM1288464",NA,"Transcriptome analysis by microarray|SNP array analysis"
"WG2120","CVCL_RG27","","Finite cell line","","","GSM1257709|GSM1266936|GSM1267025|GSM1288465",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG2121","CVCL_RG28","","Finite cell line","","","GSM1257710|GSM1266937|GSM1267026|GSM1288466",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG2122","CVCL_RG29","","Finite cell line","","","GSM1266938",NA,"SNP array analysis"
"WG2193","CVCL_RG30","","Finite cell line","","","GSM1257707|GSM1266939|GSM1267027|GSM1288467",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG2194","CVCL_RG31","","Finite cell line","","","GSM1257708|GSM1266940|GSM1267028|GSM1288468",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG2195","CVCL_RG32","","Finite cell line","","","GSM1266941",NA,"SNP array analysis"
"WG2274","CVCL_RG33","","Finite cell line","","","GSM1266896",NA,"SNP array analysis"
"WG2275","CVCL_RG34","","Finite cell line","","","GSM1257727|GSM1266894|GSM1266992|GSM1288469",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG2276","CVCL_RG35","","Finite cell line","","","GSM1257728|GSM1266895|GSM1266993|GSM1288470",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG2413","CVCL_RG36","","Finite cell line","","","GSM1266944",NA,"SNP array analysis"
"WG2414","CVCL_RG37","","Finite cell line","","","GSM1257675|GSM1266942|GSM1267029|GSM1288471",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG2415","CVCL_RG38","","Finite cell line","","","GSM1257676|GSM1266943|GSM1267030|GSM1288472",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG2843","CVCL_RA73","","Finite cell line","","","GSM651136|GSM651137|GSM1257691|GSM1266933|GSM1267022|GSM1288473",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG2844","CVCL_RA74","","Finite cell line","","","GSM651154|GSM651155|GSM1257692|GSM1266934|GSM1267023|GSM1288474",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG3189","CVCL_RG39","","Finite cell line","","","GSM1266947",NA,"SNP array analysis"
"WG3465","CVCL_RG40","","Finite cell line","","","GSM1257677|GSM1266945|GSM1267031|GSM1288475",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WG3466","CVCL_RG41","","Finite cell line","","","GSM1257678|GSM1266946|GSM1267032|GSM1288476",NA,"Transcriptome analysis by microarray|SNP array analysis|DNA methylation analysis"
"WI-38","CVCL_0579","Wi-38; WI 38; WI38; Wistar Institute-38; AG06814E; AG06814G; AG06814H; AG06814-J; AG06814J; AG06814-M; AG06814-N","Finite cell line","","","GSE12450|GSE33710|GSM827323|GSM1022634|GSM1022637|GSM1022647|GSM1022655",NA,"Transcriptome analysis by microarray|SNP array analysis|CTCF ChIP-seq epigenome analysis|miRNA expression profiling"
"Wilms10T","CVCL_A5SL","Wilms10","Finite cell line","NCIt; C40407; Kidney Wilms tumor|ORDO; Orphanet_654; Nephroblastoma","CVCL_A5SK ! Wilms10M","GSM1831635|GSM1831636",NA,"Transcriptome analysis by microarray"
"WS1","CVCL_2766","WS-1; WT-Fibr2","Finite cell line","","","GSM1053952|GSM1053953|GSM1053954|GSM1053979|GSM1053980|GSM1053981",NA,"Transcriptome analysis by microarray"
"XP3OS","CVCL_3245","Xeroderma Pigmentosum 3 OSaka; GM04314; GM04314B; GM4314","Finite cell line","NCIt; C3965; Xeroderma pigmentosum, complementation group A|ORDO; Orphanet_910; Xeroderma pigmentosum","","GSM1338611",NA,"Deep exome analysis"
"XP40OS","CVCL_3250","Xeroderma Pigmentosum 40 OSaka","Finite cell line","NCIt; C114770; Xeroderma pigmentosum, complementation group C|ORDO; Orphanet_910; Xeroderma pigmentosum","","GSM1338613",NA,"Deep exome analysis"
"XPEMB-1","CVCL_3252","XPEMB1; Xeroderma Pigmentosum EMBryo-1","Finite cell line","NCIt; C3965; Xeroderma pigmentosum, complementation group A|ORDO; Orphanet_910; Xeroderma pigmentosum","","GSM1338615",NA,"Deep exome analysis"
