"id","accession","synonyms","category","disease","origin","geo","encode","omics"
"A-549","CVCL_0023","A 549; A549; NCI-A549; A549/ATCC; A549 ATCC; A549ATCC; hA549","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM2114|GSM50209|GSM50272|GSM108799|GSM108800|GSM139640|GSM139641|GSM139642|GSM139643|GSM139644|GSM139645|GSM139646|GSM139647|GSM139648|GSM139649|GSM139652|GSM139653|GSM185869|GSM206445|GSM253306|GSM274739|GSM274740|GSM353234|GSM434265|GSM513947|GSM514317|GSM651560|GSM651561|GSM729842|GSM729843|GSM729844|GSM729845|GSM729846|GSM729847|GSM729848|GSM729849|GSM743448|GSM750779|GSM750780|GSM750788|GSM750789|GSM750791|GSM784244|GSM794260|GSM799336|GSM799399|GSM816649|GSM827464|GSM846285|GSM843439|GSM886858|GSM887923|GSM923418|GSM923420|GSM923425|GSM923432|GSM923433|GSM923435|GSM945243|GSM945244|GSM1022639|GSM1022640|GSM1022674|GSM1086289|GSM1086290|GSM1153406|GSM1177909|GSM1177910|GSM1177911|GSM1181254|GSM1181311|GSM1181344|GSM1181353|GSM1181354|GSM1181355|GSM1181356|GSM1181364|GSM1374385|GSM1374386|GSM1374387|GSM1557133|GSM1669589|GSM2124637|GSM2141954|GSM2141955|GSM2141960|GSM2141961|GSM2141964|GSM2141967|GSM2141973|GSM2141976|GSM2141984|GSM2141985|GSM2141990|GSM2141992|GSM2141996|GSM2141997|GSM2142001|GSM2142003|GSM2142010|GSM2142017|GSM2142033|GSM2142034|GSM2142038|GSM2142042|GSM2142043|GSM2142044|GSM2142045|GSM2142050|GSM2142054|GSM2142056|GSM2142058|GSM2142061|GSM2635915|GSM2635917|GSM2635920|IGRhCellID=A549GEO","ENCBS000CWG|ENCBS002UWD|ENCBS003GAH|ENCBS004IAZ|ENCBS004LAJ|ENCBS004PAW|ENCBS004RKE|ENCBS004XDE|ENCBS005TRZ|ENCBS006JGY|ENCBS006KFZ|ENCBS006TYD|ENCBS007LES|ENCBS009FYJ|ENCBS009OIC|ENCBS009OYK|ENCBS010CCH|ENCBS011GKY|ENCBS012BFT|ENCBS012TTG|ENCBS013GXJ|ENCBS013HGJ|ENCBS013HOT|ENCBS015HRP|ENCBS016CUF|ENCBS016ESU|ENCBS016VTZ|ENCBS017CJM|ENCBS018TOF|ENCBS021JVU|ENCBS022OPA|ENCBS023FRY|ENCBS024QOG|ENCBS025UWS|ENCBS026DZZ|ENCBS027OSU|ENCBS029TTL|ENCBS032DUJ|ENCBS032EMA|ENCBS032WTC|ENCBS033HGM|ENCBS034OEE|ENCBS036LKM|ENCBS041KVF|ENCBS043VXT|ENCBS044GJG|ENCBS044YWQ|ENCBS047ROF|ENCBS049TTA|ENCBS051YPR|ENCBS054AGF|ENCBS056ESU|ENCBS057UPO|ENCBS058HUF|ENCBS058QGC|ENCBS059GTH|ENCBS059RHT|ENCBS060XOR|ENCBS061GHE|ENCBS061UZO|ENCBS062PME|ENCBS063ZVJ|ENCBS066ACG|ENCBS069CLB|ENCBS070TPK|ENCBS071SOD|ENCBS072GEK|ENCBS075ZKJ|ENCBS076MNA|ENCBS076NFI|ENCBS077ELW|ENCBS079SJM|ENCBS081GHS|ENCBS083RUN|ENCBS083TEY|ENCBS083ZIM|ENCBS086UGG|ENCBS087LLT|ENCBS087YWG|ENCBS089RUP|ENCBS090AZM|ENCBS090WQR|ENCBS091RAT|ENCBS091SYA|ENCBS092WKJ|ENCBS093FKM|ENCBS094BQG|ENCBS094XGP|ENCBS095SEF|ENCBS096ODB|ENCBS097WCE|ENCBS097ZMG|ENCBS098XEU|ENCBS099QUK|ENCBS100LYC|ENCBS101CXZ|ENCBS101WRY|ENCBS102GDA|ENCBS102TQY|ENCBS106FRF|ENCBS106VMV|ENCBS107TAZ|ENCBS107VVO|ENCBS108SIA|ENCBS108SYG|ENCBS108VDW|ENCBS109SYJ|ENCBS114PSH|ENCBS116MCD|ENCBS116THZ|ENCBS117OOH|ENCBS117POP|ENCBS121DKS|ENCBS121YTQ|ENCBS126WEL|ENCBS127GWZ|ENCBS128BGV|ENCBS128VHT|ENCBS130SLA|ENCBS131VWP|ENCBS132RXT|ENCBS133BUS|ENCBS133IJF|ENCBS133KFY|ENCBS133PHP|ENCBS134FJI|ENCBS136ZVQ|ENCBS137IAE|ENCBS139BXF|ENCBS139WGU|ENCBS141FQJ|ENCBS141HBH|ENCBS142GEF|ENCBS143KAK|ENCBS144NAE|ENCBS144OZN|ENCBS145FXO|ENCBS146CRN|ENCBS146HUP|ENCBS148NZA|ENCBS148XSC|ENCBS149FQX|ENCBS149KNM|ENCBS150LLO|ENCBS151QJK|ENCBS152DKS|ENCBS153BPN|ENCBS153NPL|ENCBS154OIS|ENCBS157WWD|ENCBS157YZR|ENCBS158PRQ|ENCBS159AAA|ENCBS159MAK|ENCBS160AAA|ENCBS160CCZ|ENCBS161AAA|ENCBS161JYI|ENCBS162AAA|ENCBS162TUK|ENCBS163AAA|ENCBS163NSQ|ENCBS164AAA|ENCBS165AAA|ENCBS165TOL|ENCBS166AAA|ENCBS167AAA|ENCBS167GTR|ENCBS168AAA|ENCBS168IFT|ENCBS169AAA|ENCBS170AAA|ENCBS173DBY|ENCBS173GFE|ENCBS174YVF|ENCBS176HWE|ENCBS177BTE|ENCBS177ULF|ENCBS178CIW|ENCBS179DJA|ENCBS179WSX|ENCBS180FQJ|ENCBS180JPF|ENCBS181LQF|ENCBS181LVW|ENCBS182KPQ|ENCBS183GJP|ENCBS185EJU|ENCBS189KLL|ENCBS190JXX|ENCBS191VYO|ENCBS192IRK|ENCBS194BUG|ENCBS194DFG|ENCBS194QRX|ENCBS196MXU|ENCBS198BBA|ENCBS198WYR|ENCBS198XRT|ENCBS202SSL|ENCBS202TJN|ENCBS203TZH|ENCBS204ZVO|ENCBS206NTN|ENCBS207IUA|ENCBS211HEU|ENCBS212WQT|ENCBS213TPT|ENCBS213WGX|ENCBS214HMB|ENCBS216FNP|ENCBS217ZWD|ENCBS218EVW|ENCBS218RFX|ENCBS219THB|ENCBS221ZIM|ENCBS222WNL|ENCBS224IPU|ENCBS229QHJ|ENCBS230KLP|ENCBS231UGF|ENCBS232SYQ|ENCBS235ANB|ENCBS236JDF|ENCBS237FNI|ENCBS237PGF|ENCBS238JNS|ENCBS238VUA|ENCBS238ZNP|ENCBS239RRE|ENCBS241DOQ|ENCBS242RJZ|ENCBS242SAZ|ENCBS245EST|ENCBS246FMQ|ENCBS246IJP|ENCBS253PKE|ENCBS255OGK|ENCBS255WLF|ENCBS257YHA|ENCBS257YLQ|ENCBS258YUU|ENCBS260HPC|ENCBS260OBW|ENCBS261PDK|ENCBS262AII|ENCBS262GBB|ENCBS262OWH|ENCBS263BGQ|ENCBS266TGV|ENCBS266ZMP|ENCBS267EOV|ENCBS267YAE|ENCBS270JQP|ENCBS270TGZ|ENCBS272AFG|ENCBS272CXK|ENCBS273XQH|ENCBS274ZVG|ENCBS276FMI|ENCBS277AMO|ENCBS277NZL|ENCBS278VLL|ENCBS279PFT|ENCBS281AZP|ENCBS282BWY|ENCBS284JUE|ENCBS287FJW|ENCBS287PYF|ENCBS287TJZ|ENCBS290TVV|ENCBS291IYO|ENCBS291TVJ|ENCBS292ELQ|ENCBS293DPI|ENCBS293HYY|ENCBS293IUY|ENCBS296DQU|ENCBS297CID|ENCBS297OJC|ENCBS299XUO|ENCBS301FPL|ENCBS301SWX|ENCBS302GLU|ENCBS302MZJ|ENCBS302TDW|ENCBS303AZP|ENCBS304EKC|ENCBS306KID|ENCBS307KAV|ENCBS307SRO|ENCBS308VXK|ENCBS309HYH|ENCBS311CCO|ENCBS311ILN|ENCBS311LQB|ENCBS311NZY|ENCBS312TVA|ENCBS313YTO|ENCBS314UJS|ENCBS316RGG|ENCBS317OMN|ENCBS317RWG|ENCBS317YUF|ENCBS318NXZ|ENCBS321WEQ|ENCBS321YPJ|ENCBS322EKP|ENCBS323CFG|ENCBS326TJA|ENCBS327IUO|ENCBS328YSW|ENCBS329VDX|ENCBS330OQB|ENCBS331QMP|ENCBS331TBM|ENCBS334AKK|ENCBS334UWV|ENCBS335AHR|ENCBS335EZX|ENCBS335SZC|ENCBS336AKR|ENCBS336FCB|ENCBS339MWA|ENCBS340DMX|ENCBS340RXI|ENCBS342HZL|ENCBS343SXZ|ENCBS343YHO|ENCBS349MXJ|ENCBS349YRA|ENCBS353WHL|ENCBS353ZPN|ENCBS355ZGM|ENCBS358PMO|ENCBS359PKV|ENCBS360YMB|ENCBS361ETR|ENCBS362CIG|ENCBS362JCG|ENCBS363RMQ|ENCBS363TVX|ENCBS364GKY|ENCBS366BMB|ENCBS366JKZ|ENCBS366SBH|ENCBS369ESF|ENCBS370PMJ|ENCBS372GEL|ENCBS373POM|ENCBS374ABX|ENCBS374UXY|ENCBS377KRQ|ENCBS379YBF|ENCBS380CAL|ENCBS380JKY|ENCBS381CYW|ENCBS383LCQ|ENCBS384DUN|ENCBS385PXA|ENCBS386HKI|ENCBS388ADX|ENCBS389XCA|ENCBS392TVW|ENCBS393EBF|ENCBS393PAL|ENCBS395TGI|ENCBS396JKU|ENCBS397CMU|ENCBS398XGZ|ENCBS399VKP|ENCBS401GHI|ENCBS401RHC|ENCBS402NSI|ENCBS404OUV|ENCBS404RGH|ENCBS405EQX|ENCBS405WSN|ENCBS405XWH|ENCBS407BKP|ENCBS407XHO|ENCBS410NHM|ENCBS412ZNQ|ENCBS417GDL|ENCBS417IIV|ENCBS418DNO|ENCBS419HCP|ENCBS419LEN|ENCBS419TTO|ENCBS420GJD|ENCBS420ZHM|ENCBS422ZAB|ENCBS423AHV|ENCBS423ENC|ENCBS423SRU|ENCBS424FNE|ENCBS424IHJ|ENCBS426JGZ|ENCBS427FJS|ENCBS430EPP|ENCBS431BEM|ENCBS431FWG|ENCBS431KOR|ENCBS432NMW|ENCBS434SIS|ENCBS434XNK|ENCBS435CFB|ENCBS435PZT|ENCBS438XGI|ENCBS439IVX|ENCBS440AKK|ENCBS441YHT|ENCBS442FTF|ENCBS443EUC|ENCBS443PXM|ENCBS444ENC|ENCBS444MVA|ENCBS445ENC|ENCBS445QON|ENCBS446ENC|ENCBS447ENC|ENCBS447LYH|ENCBS448ENC|ENCBS449ENC|ENCBS450ENC|ENCBS451ENC|ENCBS452TOO|ENCBS452UTE|ENCBS453DQV|ENCBS455PIS|ENCBS460QXP|ENCBS461AUZ|ENCBS461GBL|ENCBS461IGF|ENCBS461XLE|ENCBS462FXS|ENCBS462SQL|ENCBS465DXD|ENCBS465PUD|ENCBS466BWX|ENCBS467NGP|ENCBS468TPT|ENCBS468UQT|ENCBS471LLC|ENCBS471WAI|ENCBS472FTV|ENCBS472MKE|ENCBS473OMG|ENCBS473QAB|ENCBS475OAC|ENCBS475UJY|ENCBS477BQZ|ENCBS477GCU|ENCBS478CQR|ENCBS478IHD|ENCBS478XMC|ENCBS479HSK|ENCBS479IGH|ENCBS484NJJ|ENCBS485DRF|ENCBS485UNU|ENCBS487FRL|ENCBS488EBW|ENCBS488JXY|ENCBS488ZDO|ENCBS490HND|ENCBS490YBT|ENCBS491KZL|ENCBS492GFZ|ENCBS492NSR|ENCBS493WOG|ENCBS496OVY|ENCBS497NSM|ENCBS498NRD|ENCBS502YOK|ENCBS503NHT|ENCBS503WAV|ENCBS504CVA|ENCBS505GEX|ENCBS505STB|ENCBS506AEB|ENCBS506NAT|ENCBS507ILZ|ENCBS507SWE|ENCBS508IUN|ENCBS508LJT|ENCBS509FZP|ENCBS509STK|ENCBS509SVT|ENCBS509USH|ENCBS509YOS|ENCBS513CFP|ENCBS514LZY|ENCBS514NHD|ENCBS514OCX|ENCBS515PAZ|ENCBS515ZMK|ENCBS516WZJ|ENCBS518HSM|ENCBS518WHI|ENCBS520AXC|ENCBS521RDU|ENCBS522XYT|ENCBS522ZOC|ENCBS525GZL|ENCBS527MAH|ENCBS528HKR|ENCBS531GNJ|ENCBS533VQN|ENCBS533ZLP|ENCBS535ZFG|ENCBS536GDK|ENCBS537JEP|ENCBS537WCE|ENCBS538GZG|ENCBS539ECE|ENCBS540LZG|ENCBS542BDV|ENCBS543NSF|ENCBS545DBX|ENCBS547ACC|ENCBS547VCK|ENCBS547WFZ|ENCBS548JCP|ENCBS549TVN|ENCBS551POM|ENCBS552KSE|ENCBS553BBK|ENCBS555HHK|ENCBS555SMT|ENCBS561DRV|ENCBS561RRL|ENCBS562TBY|ENCBS563TDU|ENCBS565NTN|ENCBS565TIR|ENCBS566UAZ|ENCBS568YMR|ENCBS570ODA|ENCBS570PSF|ENCBS570WAL|ENCBS573ZZW|ENCBS574IVR|ENCBS574SHM|ENCBS578DPH|ENCBS579YWF|ENCBS581KGX|ENCBS581PSW|ENCBS582BMI|ENCBS582CLM|ENCBS582VVW|ENCBS583GBH|ENCBS584DBQ|ENCBS585LTD|ENCBS586UFT|ENCBS587DMY|ENCBS588OSJ|ENCBS591HRC|ENCBS593PHP|ENCBS594NFK|ENCBS597DCL|ENCBS597WFL|ENCBS598CCT|ENCBS598OWL|ENCBS599ALV|ENCBS600GFD|ENCBS600VQI|ENCBS600ZKV|ENCBS601MYW|ENCBS601TIS|ENCBS601YNV|ENCBS605JHD|ENCBS606CKR|ENCBS606KBB|ENCBS606UTY|ENCBS608SQG|ENCBS608WXT|ENCBS609BAO|ENCBS610CLZ|ENCBS611BGI|ENCBS611JSC|ENCBS613VBS|ENCBS613WNR|ENCBS615RCL|ENCBS616EUG|ENCBS617TCT|ENCBS620RNZ|ENCBS620RRT|ENCBS620TKD|ENCBS620YUM|ENCBS622VVI|ENCBS624HVD|ENCBS624XBK|ENCBS625OVV|ENCBS626ALW|ENCBS628PAB|ENCBS629ILN|ENCBS630KEQ|ENCBS631PPT|ENCBS633FJA|ENCBS633IMH|ENCBS633XBY|ENCBS634TKN|ENCBS636XOH|ENCBS637CSP|ENCBS637FHG|ENCBS637RXS|ENCBS638FWD|ENCBS638OUQ|ENCBS639YSC|ENCBS640AFN|ENCBS640FKD|ENCBS643KEB|ENCBS643TDG|ENCBS643ZJW|ENCBS644IJZ|ENCBS644OKR|ENCBS645JZI|ENCBS646DYP|ENCBS646TBQ|ENCBS651RKS|ENCBS652AAX|ENCBS652QEI|ENCBS653LWC|ENCBS654LYN|ENCBS656MMP|ENCBS657XCY|ENCBS658RMM|ENCBS659JPG|ENCBS663MZB|ENCBS664ATC|ENCBS664XGI|ENCBS665QBD|ENCBS665VWV|ENCBS670OTD|ENCBS672OLU|ENCBS674TBV|ENCBS675GRD|ENCBS675TOV|ENCBS676DUD|ENCBS678LVM|ENCBS681IDY|ENCBS681JBN|ENCBS681LUH|ENCBS681NJX|ENCBS682PYF|ENCBS684TZE|ENCBS685EHX|ENCBS685FEM|ENCBS685PHX|ENCBS685QBT|ENCBS686TDM|ENCBS686YFS|ENCBS686ZWW|ENCBS687HVT|ENCBS689EJO|ENCBS689NRV|ENCBS691ANI|ENCBS691UVA|ENCBS695NLF|ENCBS700HNY|ENCBS701ZPZ|ENCBS705AWL|ENCBS705DFQ|ENCBS706OMV|ENCBS708WVC|ENCBS710NDE|ENCBS711SCS|ENCBS712HYP|ENCBS712NKI|ENCBS713DBQ|ENCBS714CHO|ENCBS714GDR|ENCBS714IGN|ENCBS715QQC|ENCBS718OED|ENCBS719BFR|ENCBS719FNK|ENCBS720VDH|ENCBS721HGM|ENCBS721JKR|ENCBS722DJI|ENCBS722NAW|ENCBS724CGL|ENCBS724JIH|ENCBS725ZWM|ENCBS726LXJ|ENCBS728DQK|ENCBS729ATM|ENCBS731CWS|ENCBS731OAC|ENCBS734NQI|ENCBS735SFW|ENCBS736RMD|ENCBS736RNG|ENCBS737LUY|ENCBS737MBE|ENCBS739PTK|ENCBS741LOB|ENCBS742QNT|ENCBS743GRW|ENCBS744CZP|ENCBS745PHH|ENCBS745XRX|ENCBS746SZI|ENCBS747KQQ|ENCBS749QGQ|ENCBS751ANS|ENCBS754LRU|ENCBS756PNA|ENCBS756YTM|ENCBS758URS|ENCBS765UHA|ENCBS766MZP|ENCBS766TTZ|ENCBS771LUP|ENCBS772RGZ|ENCBS774BEL|ENCBS774FRJ|ENCBS775XSE|ENCBS776AGG|ENCBS776MHF|ENCBS776TKS|ENCBS777YGA|ENCBS777ZVL|ENCBS778YOH|ENCBS779CAS|ENCBS780PIR|ENCBS780YEC|ENCBS781DZW|ENCBS783DNA|ENCBS784EFT|ENCBS784LUH|ENCBS785DSY|ENCBS787TLC|ENCBS787WXX|ENCBS788QQI|ENCBS788RGJ|ENCBS790ILW|ENCBS790LFN|ENCBS792ASV|ENCBS792THF|ENCBS793IHC|ENCBS793JQQ|ENCBS794GVB|ENCBS794TLJ|ENCBS795HVL|ENCBS797SEZ|ENCBS798DNC|ENCBS802OFY|ENCBS804CVK|ENCBS805BJW|ENCBS806ZLH|ENCBS807JBI|ENCBS807RCH|ENCBS808EGR|ENCBS809MNA|ENCBS810BRT|ENCBS810LXW|ENCBS814SSA|ENCBS815HMT|ENCBS818CJE|ENCBS818RAI|ENCBS819DMA|ENCBS820MUM|ENCBS820ONJ|ENCBS820SVQ|ENCBS821RUT|ENCBS821YWV|ENCBS823HFB|ENCBS823UOD|ENCBS826RWQ|ENCBS828JTD|ENCBS831YRP|ENCBS833LTI|ENCBS833VOT|ENCBS834ANM|ENCBS837CSI|ENCBS841KAV|ENCBS844DON|ENCBS844JPS|ENCBS844UJU|ENCBS844USI|ENCBS847XVV|ENCBS848GZD|ENCBS848SUF|ENCBS848UWA|ENCBS848YCU|ENCBS851NMG|ENCBS854ROL|ENCBS856DBT|ENCBS858LUL|ENCBS859WOF|ENCBS861FXN|ENCBS861MJO|ENCBS864LYS|ENCBS865TFY|ENCBS867ZRE|ENCBS868JZZ|ENCBS868SZM|ENCBS875AZA|ENCBS875EJK|ENCBS875EKF|ENCBS875FUH|ENCBS875WSM|ENCBS876BXS|ENCBS876CAE|ENCBS876WBK|ENCBS879LDL|ENCBS880AKY|ENCBS880JFJ|ENCBS883MPQ|ENCBS884PLU|ENCBS886DPW|ENCBS887WBA|ENCBS887WFS|ENCBS888YJZ|ENCBS889EQG|ENCBS889KBF|ENCBS889QXH|ENCBS890NQU|ENCBS892LLD|ENCBS894DBY|ENCBS895JFB|ENCBS895TOZ|ENCBS896DFQ|ENCBS896RCE|ENCBS897QKO|ENCBS898BLW|ENCBS898FLP|ENCBS901OWZ|ENCBS901YZG|ENCBS902DWK|ENCBS904ZPH|ENCBS905SVC|ENCBS907YTU|ENCBS909XAR|ENCBS910NQY|ENCBS911UKO|ENCBS911XCD|ENCBS914AZQ|ENCBS914SLE|ENCBS915DYB|ENCBS915ELT|ENCBS916GRQ|ENCBS918QQA|ENCBS919DDI|ENCBS919WJV|ENCBS920QFZ|ENCBS922MBD|ENCBS923XGQ|ENCBS924DBS|ENCBS924SSS|ENCBS928VYM|ENCBS928ZCB|ENCBS929VTV|ENCBS930DNO|ENCBS930EPD|ENCBS933OVE|ENCBS933PFW|ENCBS934GIO|ENCBS935QKL|ENCBS937BMQ|ENCBS938EZW|ENCBS938LTP|ENCBS942FEE|ENCBS944BMM|ENCBS944DJS|ENCBS944KBZ|ENCBS945ASE|ENCBS947WTB|ENCBS949VOR|ENCBS950YDL|ENCBS951GWL|ENCBS951SRH|ENCBS952KGJ|ENCBS952TPH|ENCBS953AYB|ENCBS953UYS|ENCBS954JBG|ENCBS957SRX|ENCBS960LFK|ENCBS961BTU|ENCBS962DEK|ENCBS962WOF|ENCBS964CQT|ENCBS966VII|ENCBS969VAO|ENCBS971BDW|ENCBS971NYL|ENCBS972JHA|ENCBS972YKN|ENCBS973LNL|ENCBS974GKC|ENCBS974OAE|ENCBS974WHQ|ENCBS975BCL|ENCBS976HVM|ENCBS976TIO|ENCBS977SDW|ENCBS978CEM|ENCBS979STP|ENCBS981XNC|ENCBS982NSX|ENCBS983ZXV|ENCBS985AGQ|ENCBS989MQH|ENCBS991JCM|ENCBS993AJE|ENCBS996IAL|ENCBS996NTP|ENCBS996ZFV|ENCBS997NQT|ENCBS998DSH|ENCBS998IQV|ENCBS998NWZ|ENCBS998UBJ|ENCBS998XMJ","Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|H3K9ac ChIP-seq epigenome analysis|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|Deep proteome analysis|DNA methylation analysis|Proteome analysis by 2D-DE/MS|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|shRNA library screening|CTCF ChIP-seq epigenome analysis|Fluorescence phenotype profiling|lncRNA expression profiling|Metabolome analysis|Deep phosphoproteome analysis|Deep antibody staining analysis|Acetylation analysis by proteomics|Deep membrane proteome analysis|Virome analysis using proteomics"
"A-673","CVCL_0080","A673; RMS 1598; RMS1598","Cancer cell line","NCIt; C4817; Ewing sarcoma|ORDO; Orphanet_319; Ewing sarcoma","","GSM510002|GSM827304|GSM886859|GSM887924|GSM1669590|GSM1676306|GSM1701623|GSM1899422","ENCBS304EKV|ENCBS385OLC|ENCBS615MBV|ENCBS790NPQ","Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|H3K4me3 ChIP-seq epigenome analysis|DNA methylation analysis|H3K27ac ChIP-seq epigenome analysis|H3K27me3 ChIP-seq epigenome analysis|H3K9me3 ChIP-seq epigenome analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|shRNA library screening"
"A-673 clone Asp114","CVCL_JM58","A673 clone Asp114; ASP114; Asp114; A673/TR/shEF","Cancer cell line","NCIt; C4817; Ewing sarcoma|ORDO; Orphanet_319; Ewing sarcoma","","GSE27524",NA,"Transcriptome analysis by microarray|Deep proteome analysis"
"A-704","CVCL_1065","A.704; A704","Cancer cell line","NCIt; C9385; Renal cell carcinoma|ORDO; Orphanet_217071; Renal cell carcinoma","","GSM374459|GSM886860|GSM887925|GSM1669591",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis"
"A-875","CVCL_4733","A875; 875","Cancer cell line","NCIt; C3224; Melanoma","","GSM1507933",NA,"Transcriptome analysis by RNAseq"
"A02-JLO","CVCL_W875","A02; A02M1; JLO","Cancer cell line","NCIt; C3224; Melanoma","","GSM170595|GSM215715|GSM4178049",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CNV analysis"
"A04-GEH","CVCL_S856","A04; A04M","Cancer cell line","NCIt; C3224; Melanoma","","GSM170992|GSM215716|GSM4178050",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CNV analysis"
"A06-MLC","CVCL_S857","A06; A06M; MLC","Cancer cell line","NCIt; C3224; Melanoma","","GSM170844|GSM215717|GSM4178051",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CNV analysis"
"A07-RM","CVCL_W879","A07; A07RM; A07.RM; RM","Cancer cell line","NCIt; C3224; Melanoma","","GSM78832|GSM78833|GSM78835|GSM228380",NA,"SNP array analysis|CNV analysis"
"A101D","CVCL_1057","A-101D","Cancer cell line","NCIt; C3224; Melanoma","","GSM886849|GSM887913|GSM1669576",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"A11 [Human melanoma]","CVCL_W877","A11-IC; A11M","Cancer cell line","NCIt; C3224; Melanoma","","GSM162928|GSM4178052",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"A12","CVCL_DH60","","Cancer cell line","NCIt; C3224; Melanoma","","GSM228381",NA,"SNP array analysis|CNV analysis"
"A13","CVCL_DH61","","Cancer cell line","NCIt; C3224; Melanoma","","GSM170833|GSM215718",NA,"Transcriptome analysis by microarray|SNP array analysis|CNV analysis"
"A15 [Human melanoma]","CVCL_W878","A15-BEP; A15M2","Cancer cell line","NCIt; C3224; Melanoma","","GSM170862|GSM215719|GSM4178053",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CNV analysis|Protein expression by reverse-phase protein arrays"
"A1847","CVCL_9724","A-1847","Cancer cell line","NCIt; C4908; Ovarian carcinoma","","GSM184380|GSM184381|GSM184382|GSM184383|GSM711694",NA,"Transcriptome analysis by microarray"
"A2058","CVCL_1059","A 2058; A-2058","Cancer cell line","NCIt; C3802; Amelanotic melanoma","","GSM162906|GSM206442|GSM274680|GSM276736|GSM827157|GSM887916|GSM1138786|GSM1374379|GSM1669579",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|shRNA library screening"
"A2780","CVCL_0134","A-2780; 2780; A2780S; A2780par","Cancer cell line","NCIt; C7979; Ovarian endometrioid adenocarcinoma|ORDO; Orphanet_454723; Endometrioid carcinoma of ovary","","GSM184388|GSM184389|GSM383925|GSM503257|GSM659370|GSM711722|GSM827312|GSM851909|GSM886853|GSM887918|GSM1001419|GSM1001420|GSM1001488|GSM1291126|GSM1291129|GSM1340577|GSM1374380|GSM1374381|GSM1669581|GSM2474971|GSM4845007|GSM4845008",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|Deep proteome analysis|DNA methylation analysis|Proteome analysis by 2D-DE/MS|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|GPI-anchored proteins analysis by proteomics|Metabolome analysis|N-glycan profiling by lectin array|Transcriptome analysis by serial analysis of gene expression (SAGE)"
"A2780 PTX(128)","CVCL_C0DB","A2780 PTX (128); A/128 PTX-37d; A/128PTX-37d","Cancer cell line","NCIt; C7979; Ovarian endometrioid adenocarcinoma|ORDO; Orphanet_454723; Endometrioid carcinoma of ovary","","GSM4845019|GSM4845020",NA,"Transcriptome analysis by RNAseq"
"A2780 PTX(16)","CVCL_C0D8","A2780 PTX (16); A/16 PTX-56d; A/16PTX-56d","Cancer cell line","NCIt; C7979; Ovarian endometrioid adenocarcinoma|ORDO; Orphanet_454723; Endometrioid carcinoma of ovary","","GSM4845013|GSM4845014",NA,"Transcriptome analysis by RNAseq"
"A2780 PTX(32)","CVCL_C0D9","A2780 PTX (32); A/32 PTX-48d; A/32PTX-48d","Cancer cell line","NCIt; C7979; Ovarian endometrioid adenocarcinoma|ORDO; Orphanet_454723; Endometrioid carcinoma of ovary","","GSM4845015|GSM4845016",NA,"Transcriptome analysis by RNAseq"
"A2780 PTX(4)","CVCL_C0D6","A2780 PTX (4); A/4 PTX-63d; A/4PTX-63d","Cancer cell line","NCIt; C7979; Ovarian endometrioid adenocarcinoma|ORDO; Orphanet_454723; Endometrioid carcinoma of ovary","","GSM4845009|GSM4845010",NA,"Transcriptome analysis by RNAseq"
"A2780 PTX(64)","CVCL_C0DA","A2780 PTX (64); A/64 PTX-30d; A/64PTX-30d","Cancer cell line","NCIt; C7979; Ovarian endometrioid adenocarcinoma|ORDO; Orphanet_454723; Endometrioid carcinoma of ovary","","GSM4845017|GSM4845018",NA,"Transcriptome analysis by RNAseq"
"A2780 PTX(8)","CVCL_C0D7","A2780 PTX (8); A/8 PTX-33d; A/8PTX-33d","Cancer cell line","NCIt; C7979; Ovarian endometrioid adenocarcinoma|ORDO; Orphanet_454723; Endometrioid carcinoma of ovary","","GSM4845011|GSM4845012",NA,"Transcriptome analysis by RNAseq"
